#eta,sqrt(ADC),correction
0.512490,91.750000,0.058697
0.512490,92.250000,0.058697
0.512490,92.750000,0.058697
0.512490,93.250000,0.058697
0.512490,93.750000,0.058697
0.512490,94.250000,0.058697
0.512490,94.750000,0.058697
0.512490,95.250000,0.058697
0.512490,95.750000,0.058697
0.512490,96.250000,0.058697
0.512490,96.750000,0.058697
0.512490,97.250000,0.058697
0.512490,97.750000,0.058697
0.512490,98.250000,0.058697
0.512490,98.750000,0.058697
0.512490,99.250000,0.058697
0.512490,99.750000,0.058697
0.512490,100.250000,0.058697
0.512490,100.750000,0.058697
0.512490,101.250000,0.058697
0.512490,101.750000,0.058697
0.512490,102.250000,0.058697
0.512490,102.750000,0.058697
0.512490,103.250000,0.058697
0.512490,103.750000,0.058697
0.512490,104.250000,0.058697
0.512490,104.750000,0.058697
0.512490,105.250000,0.058697
0.512490,105.750000,0.058697
0.512490,106.250000,0.058697
0.512490,106.750000,0.058697
0.512490,107.250000,0.058697
0.512490,107.750000,0.058697
0.512490,108.250000,0.058697
0.512490,108.750000,0.058697
0.512490,109.250000,0.058697
0.512490,109.750000,0.058697
0.512490,110.250000,0.058697
0.512490,110.750000,0.058697
0.512490,111.250000,0.058697
0.512490,111.750000,0.058697
0.512490,112.250000,0.058697
0.512490,112.750000,0.058697
0.512490,113.250000,0.058697
0.512490,113.750000,0.058697
0.512490,114.250000,0.058697
0.512490,114.750000,0.058697
0.512490,115.250000,0.058697
0.512490,115.750000,0.058697
0.512490,116.250000,0.058697
0.512490,116.750000,0.058697
0.512490,117.250000,0.058697
0.512490,117.750000,0.058697
0.512490,118.250000,0.058697
0.512490,118.750000,0.058697
0.512490,119.250000,0.058697
0.512490,119.750000,0.058697
0.512490,120.250000,0.058697
0.512490,120.750000,0.058697
0.512490,121.250000,0.058697
0.512490,121.750000,0.058697
0.512490,122.250000,0.058697
0.512490,122.750000,0.058697
0.512490,123.250000,0.058697
0.512490,123.750000,0.058697
0.512490,124.250000,0.058697
0.512490,124.750000,0.058697
0.512490,125.250000,0.058697
0.512490,125.750000,0.058697
0.512490,126.250000,0.058697
0.512490,126.750000,0.058697
0.512490,127.250000,0.058697
0.512490,127.750000,0.058697
0.512490,128.250000,0.058697
0.512490,128.750000,0.058697
0.512490,129.250000,0.058697
0.512490,129.750000,0.058697
0.512490,130.250000,0.058697
0.512490,130.750000,0.058697
0.512490,131.250000,0.058697
0.512490,131.750000,0.058697
0.512490,132.250000,0.058697
0.512490,132.750000,0.058697
0.512490,133.250000,0.058697
0.512490,133.750000,0.058697
0.512490,134.250000,0.058697
0.512490,134.750000,0.058697
0.512490,135.250000,0.058697
0.512490,135.750000,0.058697
0.512490,136.250000,0.058697
0.512490,136.750000,0.058697
0.512490,137.250000,0.058697
0.512490,137.750000,0.058697
0.512490,138.250000,0.058697
0.512490,138.750000,0.058697
0.512490,139.250000,0.058697
0.512490,139.750000,0.058697
0.512490,140.250000,0.058697
0.512490,140.750000,0.058697
0.512490,141.250000,0.058697
0.512490,141.750000,0.058697
0.512490,142.250000,0.058697
0.512490,142.750000,0.058697
0.512490,143.250000,0.058697
0.512490,143.750000,0.058697
0.512490,144.250000,0.058697
0.512490,144.750000,0.058697
0.512490,145.250000,0.058697
0.512490,145.750000,0.058697
0.512490,146.250000,0.058697
0.512490,146.750000,0.058697
0.512490,147.250000,0.058697
0.512490,147.750000,0.058697
0.512490,148.250000,0.058697
0.512490,148.750000,0.058697
0.512490,149.250000,0.058697
0.512490,149.750000,0.058697
0.537500,0.250000,0.049374
0.537500,0.750000,0.049374
0.537500,1.250000,0.049374
0.537500,1.750000,0.049374
0.537500,2.250000,0.049374
0.537500,2.750000,0.049374
0.537500,3.250000,0.049374
0.537500,3.750000,0.049374
0.537500,4.250000,0.049374
0.537500,4.750000,0.049374
0.537500,5.250000,0.049440
0.537500,5.750000,0.049939
0.537500,6.250000,0.050439
0.537500,6.750000,0.050938
0.537500,7.250000,0.051437
0.537500,7.750000,0.051936
0.537500,8.250000,0.052435
0.537500,8.750000,0.052934
0.537500,9.250000,0.053433
0.537500,9.750000,0.053932
0.537500,10.250000,0.054361
0.537500,10.750000,0.054727
0.537500,11.250000,0.055093
0.537500,11.750000,0.055459
0.537500,12.250000,0.055825
0.537500,12.750000,0.056192
0.537500,13.250000,0.056558
0.537500,13.750000,0.056924
0.537500,14.250000,0.057290
0.537500,14.750000,0.057479
0.537500,15.250000,0.057532
0.537500,15.750000,0.057585
0.537500,16.250000,0.057638
0.537500,16.750000,0.057691
0.537500,17.250000,0.057744
0.537500,17.750000,0.057797
0.537500,18.250000,0.057850
0.537500,18.750000,0.057903
0.537500,19.250000,0.057956
0.537500,19.750000,0.057959
0.537500,20.250000,0.057937
0.537500,20.750000,0.057916
0.537500,21.250000,0.057895
0.537500,21.750000,0.057874
0.537500,22.250000,0.057853
0.537500,22.750000,0.057832
0.537500,23.250000,0.057811
0.537500,23.750000,0.057790
0.537500,24.250000,0.057768
0.537500,24.750000,0.057805
0.537500,25.250000,0.057861
0.537500,25.750000,0.057917
0.537500,26.250000,0.057974
0.537500,26.750000,0.058030
0.537500,27.250000,0.058086
0.537500,27.750000,0.058143
0.537500,28.250000,0.058199
0.537500,28.750000,0.058255
0.537500,29.250000,0.058311
0.537500,29.750000,0.058349
0.537500,30.250000,0.058379
0.537500,30.750000,0.058409
0.537500,31.250000,0.058438
0.537500,31.750000,0.058468
0.537500,32.250000,0.058498
0.537500,32.750000,0.058528
0.537500,33.250000,0.058557
0.537500,33.750000,0.058587
0.537500,34.250000,0.058617
0.537500,34.750000,0.058626
0.537500,35.250000,0.058632
0.537500,35.750000,0.058637
0.537500,36.250000,0.058642
0.537500,36.750000,0.058647
0.537500,37.250000,0.058653
0.537500,37.750000,0.058658
0.537500,38.250000,0.058663
0.537500,38.750000,0.058669
0.537500,39.250000,0.058674
0.537500,39.750000,0.058676
0.537500,40.250000,0.058676
0.537500,40.750000,0.058676
0.537500,41.250000,0.058676
0.537500,41.750000,0.058676
0.537500,42.250000,0.058676
0.537500,42.750000,0.058676
0.537500,43.250000,0.058676
0.537500,43.750000,0.058676
0.537500,44.250000,0.058676
0.537500,44.750000,0.058676
0.537500,45.250000,0.058676
0.537500,45.750000,0.058676
0.537500,46.250000,0.058676
0.537500,46.750000,0.058676
0.537500,47.250000,0.058676
0.537500,47.750000,0.058676
0.537500,48.250000,0.058676
0.537500,48.750000,0.058676
0.537500,49.250000,0.058676
0.537500,49.750000,0.058676
0.537500,50.250000,0.058676
0.537500,50.750000,0.058676
0.537500,51.250000,0.058676
0.537500,51.750000,0.058676
0.537500,52.250000,0.058676
0.537500,52.750000,0.058676
0.537500,53.250000,0.058676
0.537500,53.750000,0.058676
0.537500,54.250000,0.058676
0.537500,54.750000,0.058676
0.537500,55.250000,0.058676
0.537500,55.750000,0.058676
0.537500,56.250000,0.058676
0.537500,56.750000,0.058676
0.537500,57.250000,0.058676
0.537500,57.750000,0.058676
0.537500,58.250000,0.058676
0.537500,58.750000,0.058676
0.537500,59.250000,0.058676
0.537500,59.750000,0.058676
0.537500,60.250000,0.058676
0.537500,60.750000,0.058676
0.537500,61.250000,0.058676
0.537500,61.750000,0.058676
0.537500,62.250000,0.058676
0.537500,62.750000,0.058676
0.537500,63.250000,0.058676
0.537500,63.750000,0.058676
0.537500,64.250000,0.058676
0.537500,64.750000,0.058676
0.537500,65.250000,0.058676
0.537500,65.750000,0.058676
0.537500,66.250000,0.058676
0.537500,66.750000,0.058676
0.537500,67.250000,0.058676
0.537500,67.750000,0.058676
0.537500,68.250000,0.058676
0.537500,68.750000,0.058676
0.537500,69.250000,0.058676
0.537500,69.750000,0.058676
0.537500,70.250000,0.058676
0.537500,70.750000,0.058676
0.537500,71.250000,0.058676
0.537500,71.750000,0.058676
0.537500,72.250000,0.058676
0.537500,72.750000,0.058676
0.537500,73.250000,0.058676
0.537500,73.750000,0.058676
0.537500,74.250000,0.058676
0.537500,74.750000,0.058676
0.537500,75.250000,0.058676
0.537500,75.750000,0.058676
0.537500,76.250000,0.058676
0.537500,76.750000,0.058676
0.537500,77.250000,0.058676
0.537500,77.750000,0.058676
0.537500,78.250000,0.058676
0.537500,78.750000,0.058676
0.537500,79.250000,0.058676
0.537500,79.750000,0.058676
0.537500,80.250000,0.058676
0.537500,80.750000,0.058676
0.537500,81.250000,0.058676
0.537500,81.750000,0.058676
0.537500,82.250000,0.058676
0.537500,82.750000,0.058676
0.537500,83.250000,0.058676
0.537500,83.750000,0.058676
0.537500,84.250000,0.058676
0.537500,84.750000,0.058676
0.537500,85.250000,0.058676
0.537500,85.750000,0.058676
0.537500,86.250000,0.058676
0.537500,86.750000,0.058676
0.537500,87.250000,0.058676
0.537500,87.750000,0.058676
0.537500,88.250000,0.058676
0.537500,88.750000,0.058676
0.537500,89.250000,0.058676
0.537500,89.750000,0.058676
0.537500,90.250000,0.058676
0.537500,90.750000,0.058676
0.537500,91.250000,0.058676
0.537500,91.750000,0.058676
0.537500,92.250000,0.058676
0.537500,92.750000,0.058676
0.537500,93.250000,0.058676
0.537500,93.750000,0.058676
0.537500,94.250000,0.058676
0.537500,94.750000,0.058676
0.537500,95.250000,0.058676
0.537500,95.750000,0.058676
0.537500,96.250000,0.058676
0.537500,96.750000,0.058676
0.537500,97.250000,0.058676
0.537500,97.750000,0.058676
0.537500,98.250000,0.058676
0.537500,98.750000,0.058676
0.537500,99.250000,0.058676
0.537500,99.750000,0.058676
0.537500,100.250000,0.058676
0.537500,100.750000,0.058676
0.537500,101.250000,0.058676
0.537500,101.750000,0.058676
0.537500,102.250000,0.058676
0.537500,102.750000,0.058676
0.537500,103.250000,0.058676
0.537500,103.750000,0.058676
0.537500,104.250000,0.058676
0.537500,104.750000,0.058676
0.537500,105.250000,0.058676
0.537500,105.750000,0.058676
0.537500,106.250000,0.058676
0.537500,106.750000,0.058676
0.537500,107.250000,0.058676
0.537500,107.750000,0.058676
0.537500,108.250000,0.058676
0.537500,108.750000,0.058676
0.537500,109.250000,0.058676
0.537500,109.750000,0.058676
0.537500,110.250000,0.058676
0.537500,110.750000,0.058676
0.537500,111.250000,0.058676
0.537500,111.750000,0.058676
0.537500,112.250000,0.058676
0.537500,112.750000,0.058676
0.537500,113.250000,0.058676
0.537500,113.750000,0.058676
0.537500,114.250000,0.058676
0.537500,114.750000,0.058676
0.537500,115.250000,0.058676
0.537500,115.750000,0.058676
0.537500,116.250000,0.058676
0.537500,116.750000,0.058676
0.537500,117.250000,0.058676
0.537500,117.750000,0.058676
0.537500,118.250000,0.058676
0.537500,118.750000,0.058676
0.537500,119.250000,0.058676
0.537500,119.750000,0.058676
0.537500,120.250000,0.058676
0.537500,120.750000,0.058676
0.537500,121.250000,0.058676
0.537500,121.750000,0.058676
0.537500,122.250000,0.058676
0.537500,122.750000,0.058676
0.537500,123.250000,0.058676
0.537500,123.750000,0.058676
0.537500,124.250000,0.058676
0.537500,124.750000,0.058676
0.537500,125.250000,0.058676
0.537500,125.750000,0.058676
0.537500,126.250000,0.058676
0.537500,126.750000,0.058676
0.537500,127.250000,0.058676
0.537500,127.750000,0.058676
0.537500,128.250000,0.058676
0.537500,128.750000,0.058676
0.537500,129.250000,0.058676
0.537500,129.750000,0.058676
0.537500,130.250000,0.058676
0.537500,130.750000,0.058676
0.537500,131.250000,0.058676
0.537500,131.750000,0.058676
0.537500,132.250000,0.058676
0.537500,132.750000,0.058676
0.537500,133.250000,0.058676
0.537500,133.750000,0.058676
0.537500,134.250000,0.058676
0.537500,134.750000,0.058676
0.537500,135.250000,0.058676
0.537500,135.750000,0.058676
0.537500,136.250000,0.058676
0.537500,136.750000,0.058676
0.537500,137.250000,0.058676
0.537500,137.750000,0.058676
0.537500,138.250000,0.058676
0.537500,138.750000,0.058676
0.537500,139.250000,0.058676
0.537500,139.750000,0.058676
0.537500,140.250000,0.058676
0.537500,140.750000,0.058676
0.537500,141.250000,0.058676
0.537500,141.750000,0.058676
0.537500,142.250000,0.058676
0.537500,142.750000,0.058676
0.537500,143.250000,0.058676
0.537500,143.750000,0.058676
0.537500,144.250000,0.058676
0.537500,144.750000,0.058676
0.537500,145.250000,0.058676
0.537500,145.750000,0.058676
0.537500,146.250000,0.058676
0.537500,146.750000,0.058676
0.537500,147.250000,0.058676
0.537500,147.750000,0.058676
0.537500,148.250000,0.058676
0.537500,148.750000,0.058676
0.537500,149.250000,0.058676
0.537500,149.750000,0.058676
0.562500,0.250000,0.050313
0.562500,0.750000,0.050313
0.562500,1.250000,0.050313
0.562500,1.750000,0.050313
0.562500,2.250000,0.050313
0.562500,2.750000,0.050313
0.562500,3.250000,0.050313
0.562500,3.750000,0.050313
0.562500,4.250000,0.050313
0.562500,4.750000,0.050313
0.562500,5.250000,0.050451
0.562500,5.750000,0.050876
0.562500,6.250000,0.051300
0.562500,6.750000,0.051724
0.562500,7.250000,0.052148
0.562500,7.750000,0.052572
0.562500,8.250000,0.052996
0.562500,8.750000,0.053420
0.562500,9.250000,0.053844
0.562500,9.750000,0.054268
0.562500,10.250000,0.054629
0.562500,10.750000,0.054951
0.562500,11.250000,0.055273
0.562500,11.750000,0.055595
0.562500,12.250000,0.055918
0.562500,12.750000,0.056240
0.562500,13.250000,0.056562
0.562500,13.750000,0.056884
0.562500,14.250000,0.057207
0.562500,14.750000,0.057384
0.562500,15.250000,0.057430
0.562500,15.750000,0.057475
0.562500,16.250000,0.057520
0.562500,16.750000,0.057565
0.562500,17.250000,0.057610
0.562500,17.750000,0.057655
0.562500,18.250000,0.057700
0.562500,18.750000,0.057746
0.562500,19.250000,0.057791
0.562500,19.750000,0.057806
0.562500,20.250000,0.057799
0.562500,20.750000,0.057793
0.562500,21.250000,0.057786
0.562500,21.750000,0.057779
0.562500,22.250000,0.057773
0.562500,22.750000,0.057766
0.562500,23.250000,0.057759
0.562500,23.750000,0.057753
0.562500,24.250000,0.057746
0.562500,24.750000,0.057784
0.562500,25.250000,0.057840
0.562500,25.750000,0.057895
0.562500,26.250000,0.057950
0.562500,26.750000,0.058006
0.562500,27.250000,0.058061
0.562500,27.750000,0.058116
0.562500,28.250000,0.058172
0.562500,28.750000,0.058227
0.562500,29.250000,0.058282
0.562500,29.750000,0.058320
0.562500,30.250000,0.058349
0.562500,30.750000,0.058378
0.562500,31.250000,0.058407
0.562500,31.750000,0.058437
0.562500,32.250000,0.058466
0.562500,32.750000,0.058495
0.562500,33.250000,0.058524
0.562500,33.750000,0.058554
0.562500,34.250000,0.058583
0.562500,34.750000,0.058594
0.562500,35.250000,0.058601
0.562500,35.750000,0.058607
0.562500,36.250000,0.058613
0.562500,36.750000,0.058620
0.562500,37.250000,0.058626
0.562500,37.750000,0.058633
0.562500,38.250000,0.058639
0.562500,38.750000,0.058646
0.562500,39.250000,0.058652
0.562500,39.750000,0.058655
0.562500,40.250000,0.058655
0.562500,40.750000,0.058655
0.562500,41.250000,0.058655
0.562500,41.750000,0.058655
0.562500,42.250000,0.058655
0.562500,42.750000,0.058655
0.562500,43.250000,0.058655
0.562500,43.750000,0.058655
0.562500,44.250000,0.058655
0.562500,44.750000,0.058655
0.562500,45.250000,0.058655
0.562500,45.750000,0.058655
0.562500,46.250000,0.058655
0.562500,46.750000,0.058655
0.562500,47.250000,0.058655
0.562500,47.750000,0.058655
0.562500,48.250000,0.058655
0.562500,48.750000,0.058655
0.562500,49.250000,0.058655
0.562500,49.750000,0.058655
0.562500,50.250000,0.058655
0.562500,50.750000,0.058655
0.562500,51.250000,0.058655
0.562500,51.750000,0.058655
0.562500,52.250000,0.058655
0.562500,52.750000,0.058655
0.562500,53.250000,0.058655
0.562500,53.750000,0.058655
0.562500,54.250000,0.058655
0.562500,54.750000,0.058655
0.562500,55.250000,0.058655
0.562500,55.750000,0.058655
0.562500,56.250000,0.058655
0.562500,56.750000,0.058655
0.562500,57.250000,0.058655
0.562500,57.750000,0.058655
0.562500,58.250000,0.058655
0.562500,58.750000,0.058655
0.562500,59.250000,0.058655
0.562500,59.750000,0.058655
0.562500,60.250000,0.058655
0.562500,60.750000,0.058655
0.562500,61.250000,0.058655
0.562500,61.750000,0.058655
0.562500,62.250000,0.058655
0.562500,62.750000,0.058655
0.562500,63.250000,0.058655
0.562500,63.750000,0.058655
0.562500,64.250000,0.058655
0.562500,64.750000,0.058655
0.562500,65.250000,0.058655
0.562500,65.750000,0.058655
0.562500,66.250000,0.058655
0.562500,66.750000,0.058655
0.562500,67.250000,0.058655
0.562500,67.750000,0.058655
0.562500,68.250000,0.058655
0.562500,68.750000,0.058655
0.562500,69.250000,0.058655
0.562500,69.750000,0.058655
0.562500,70.250000,0.058655
0.562500,70.750000,0.058655
0.562500,71.250000,0.058655
0.562500,71.750000,0.058655
0.562500,72.250000,0.058655
0.562500,72.750000,0.058655
0.562500,73.250000,0.058655
0.562500,73.750000,0.058655
0.562500,74.250000,0.058655
0.562500,74.750000,0.058655
0.562500,75.250000,0.058655
0.562500,75.750000,0.058655
0.562500,76.250000,0.058655
0.562500,76.750000,0.058655
0.562500,77.250000,0.058655
0.562500,77.750000,0.058655
0.562500,78.250000,0.058655
0.562500,78.750000,0.058655
0.562500,79.250000,0.058655
0.562500,79.750000,0.058655
0.562500,80.250000,0.058655
0.562500,80.750000,0.058655
0.562500,81.250000,0.058655
0.562500,81.750000,0.058655
0.562500,82.250000,0.058655
0.562500,82.750000,0.058655
0.562500,83.250000,0.058655
0.562500,83.750000,0.058655
0.562500,84.250000,0.058655
0.562500,84.750000,0.058655
0.562500,85.250000,0.058655
0.562500,85.750000,0.058655
0.562500,86.250000,0.058655
0.562500,86.750000,0.058655
0.562500,87.250000,0.058655
0.562500,87.750000,0.058655
0.562500,88.250000,0.058655
0.562500,88.750000,0.058655
0.562500,89.250000,0.058655
0.562500,89.750000,0.058655
0.562500,90.250000,0.058655
0.562500,90.750000,0.058655
0.562500,91.250000,0.058655
0.562500,91.750000,0.058655
0.562500,92.250000,0.058655
0.562500,92.750000,0.058655
0.562500,93.250000,0.058655
0.562500,93.750000,0.058655
0.562500,94.250000,0.058655
0.562500,94.750000,0.058655
0.562500,95.250000,0.058655
0.562500,95.750000,0.058655
0.562500,96.250000,0.058655
0.562500,96.750000,0.058655
0.562500,97.250000,0.058655
0.562500,97.750000,0.058655
0.562500,98.250000,0.058655
0.562500,98.750000,0.058655
0.562500,99.250000,0.058655
0.562500,99.750000,0.058655
0.562500,100.250000,0.058655
0.562500,100.750000,0.058655
0.562500,101.250000,0.058655
0.562500,101.750000,0.058655
0.562500,102.250000,0.058655
0.562500,102.750000,0.058655
0.562500,103.250000,0.058655
0.562500,103.750000,0.058655
0.562500,104.250000,0.058655
0.562500,104.750000,0.058655
0.562500,105.250000,0.058655
0.562500,105.750000,0.058655
0.562500,106.250000,0.058655
0.562500,106.750000,0.058655
0.562500,107.250000,0.058655
0.562500,107.750000,0.058655
0.562500,108.250000,0.058655
0.562500,108.750000,0.058655
0.562500,109.250000,0.058655
0.562500,109.750000,0.058655
0.562500,110.250000,0.058655
0.562500,110.750000,0.058655
0.562500,111.250000,0.058655
0.562500,111.750000,0.058655
0.562500,112.250000,0.058655
0.562500,112.750000,0.058655
0.562500,113.250000,0.058655
0.562500,113.750000,0.058655
0.562500,114.250000,0.058655
0.562500,114.750000,0.058655
0.562500,115.250000,0.058655
0.562500,115.750000,0.058655
0.562500,116.250000,0.058655
0.562500,116.750000,0.058655
0.562500,117.250000,0.058655
0.562500,117.750000,0.058655
0.562500,118.250000,0.058655
0.562500,118.750000,0.058655
0.562500,119.250000,0.058655
0.562500,119.750000,0.058655
0.562500,120.250000,0.058655
0.562500,120.750000,0.058655
0.562500,121.250000,0.058655
0.562500,121.750000,0.058655
0.562500,122.250000,0.058655
0.562500,122.750000,0.058655
0.562500,123.250000,0.058655
0.562500,123.750000,0.058655
0.562500,124.250000,0.058655
0.562500,124.750000,0.058655
0.562500,125.250000,0.058655
0.562500,125.750000,0.058655
0.562500,126.250000,0.058655
0.562500,126.750000,0.058655
0.562500,127.250000,0.058655
0.562500,127.750000,0.058655
0.562500,128.250000,0.058655
0.562500,128.750000,0.058655
0.562500,129.250000,0.058655
0.562500,129.750000,0.058655
0.562500,130.250000,0.058655
0.562500,130.750000,0.058655
0.562500,131.250000,0.058655
0.562500,131.750000,0.058655
0.562500,132.250000,0.058655
0.562500,132.750000,0.058655
0.562500,133.250000,0.058655
0.562500,133.750000,0.058655
0.562500,134.250000,0.058655
0.562500,134.750000,0.058655
0.562500,135.250000,0.058655
0.562500,135.750000,0.058655
0.562500,136.250000,0.058655
0.562500,136.750000,0.058655
0.562500,137.250000,0.058655
0.562500,137.750000,0.058655
0.562500,138.250000,0.058655
0.562500,138.750000,0.058655
0.562500,139.250000,0.058655
0.562500,139.750000,0.058655
0.562500,140.250000,0.058655
0.562500,140.750000,0.058655
0.562500,141.250000,0.058655
0.562500,141.750000,0.058655
0.562500,142.250000,0.058655
0.562500,142.750000,0.058655
0.562500,143.250000,0.058655
0.562500,143.750000,0.058655
0.562500,144.250000,0.058655
0.562500,144.750000,0.058655
0.562500,145.250000,0.058655
0.562500,145.750000,0.058655
0.562500,146.250000,0.058655
0.562500,146.750000,0.058655
0.562500,147.250000,0.058655
0.562500,147.750000,0.058655
0.562500,148.250000,0.058655
0.562500,148.750000,0.058655
0.562500,149.250000,0.058655
0.562500,149.750000,0.058655
0.587500,0.250000,0.051288
0.587500,0.750000,0.051288
0.587500,1.250000,0.051288
0.587500,1.750000,0.051288
0.587500,2.250000,0.051288
0.587500,2.750000,0.051288
0.587500,3.250000,0.051288
0.587500,3.750000,0.051288
0.587500,4.250000,0.051288
0.587500,4.750000,0.051288
0.587500,5.250000,0.051469
0.587500,5.750000,0.051816
0.587500,6.250000,0.052163
0.587500,6.750000,0.052510
0.587500,7.250000,0.052857
0.587500,7.750000,0.053205
0.587500,8.250000,0.053552
0.587500,8.750000,0.053899
0.587500,9.250000,0.054246
0.587500,9.750000,0.054593
0.587500,10.250000,0.054892
0.587500,10.750000,0.055171
0.587500,11.250000,0.055451
0.587500,11.750000,0.055730
0.587500,12.250000,0.056009
0.587500,12.750000,0.056289
0.587500,13.250000,0.056568
0.587500,13.750000,0.056847
0.587500,14.250000,0.057127
0.587500,14.750000,0.057291
0.587500,15.250000,0.057328
0.587500,15.750000,0.057366
0.587500,16.250000,0.057404
0.587500,16.750000,0.057441
0.587500,17.250000,0.057479
0.587500,17.750000,0.057516
0.587500,18.250000,0.057554
0.587500,18.750000,0.057591
0.587500,19.250000,0.057629
0.587500,19.750000,0.057653
0.587500,20.250000,0.057660
0.587500,20.750000,0.057668
0.587500,21.250000,0.057676
0.587500,21.750000,0.057684
0.587500,22.250000,0.057692
0.587500,22.750000,0.057699
0.587500,23.250000,0.057707
0.587500,23.750000,0.057715
0.587500,24.250000,0.057723
0.587500,24.750000,0.057764
0.587500,25.250000,0.057818
0.587500,25.750000,0.057873
0.587500,26.250000,0.057927
0.587500,26.750000,0.057982
0.587500,27.250000,0.058036
0.587500,27.750000,0.058091
0.587500,28.250000,0.058145
0.587500,28.750000,0.058200
0.587500,29.250000,0.058254
0.587500,29.750000,0.058292
0.587500,30.250000,0.058320
0.587500,30.750000,0.058349
0.587500,31.250000,0.058378
0.587500,31.750000,0.058406
0.587500,32.250000,0.058435
0.587500,32.750000,0.058464
0.587500,33.250000,0.058492
0.587500,33.750000,0.058521
0.587500,34.250000,0.058550
0.587500,34.750000,0.058563
0.587500,35.250000,0.058570
0.587500,35.750000,0.058578
0.587500,36.250000,0.058585
0.587500,36.750000,0.058593
0.587500,37.250000,0.058600
0.587500,37.750000,0.058608
0.587500,38.250000,0.058616
0.587500,38.750000,0.058623
0.587500,39.250000,0.058631
0.587500,39.750000,0.058634
0.587500,40.250000,0.058634
0.587500,40.750000,0.058634
0.587500,41.250000,0.058634
0.587500,41.750000,0.058634
0.587500,42.250000,0.058634
0.587500,42.750000,0.058634
0.587500,43.250000,0.058634
0.587500,43.750000,0.058634
0.587500,44.250000,0.058634
0.587500,44.750000,0.058634
0.587500,45.250000,0.058634
0.587500,45.750000,0.058634
0.587500,46.250000,0.058634
0.587500,46.750000,0.058634
0.587500,47.250000,0.058634
0.587500,47.750000,0.058634
0.587500,48.250000,0.058634
0.587500,48.750000,0.058634
0.587500,49.250000,0.058634
0.587500,49.750000,0.058634
0.587500,50.250000,0.058634
0.587500,50.750000,0.058634
0.587500,51.250000,0.058634
0.587500,51.750000,0.058634
0.587500,52.250000,0.058634
0.587500,52.750000,0.058634
0.587500,53.250000,0.058634
0.587500,53.750000,0.058634
0.587500,54.250000,0.058634
0.587500,54.750000,0.058634
0.587500,55.250000,0.058634
0.587500,55.750000,0.058634
0.587500,56.250000,0.058634
0.587500,56.750000,0.058634
0.587500,57.250000,0.058634
0.587500,57.750000,0.058634
0.587500,58.250000,0.058634
0.587500,58.750000,0.058634
0.587500,59.250000,0.058634
0.587500,59.750000,0.058634
0.587500,60.250000,0.058634
0.587500,60.750000,0.058634
0.587500,61.250000,0.058634
0.587500,61.750000,0.058634
0.587500,62.250000,0.058634
0.587500,62.750000,0.058634
0.587500,63.250000,0.058634
0.587500,63.750000,0.058634
0.587500,64.250000,0.058634
0.587500,64.750000,0.058634
0.587500,65.250000,0.058634
0.587500,65.750000,0.058634
0.587500,66.250000,0.058634
0.587500,66.750000,0.058634
0.587500,67.250000,0.058634
0.587500,67.750000,0.058634
0.587500,68.250000,0.058634
0.587500,68.750000,0.058634
0.587500,69.250000,0.058634
0.587500,69.750000,0.058634
0.587500,70.250000,0.058634
0.587500,70.750000,0.058634
0.587500,71.250000,0.058634
0.587500,71.750000,0.058634
0.587500,72.250000,0.058634
0.587500,72.750000,0.058634
0.587500,73.250000,0.058634
0.587500,73.750000,0.058634
0.587500,74.250000,0.058634
0.587500,74.750000,0.058634
0.587500,75.250000,0.058634
0.587500,75.750000,0.058634
0.587500,76.250000,0.058634
0.587500,76.750000,0.058634
0.587500,77.250000,0.058634
0.587500,77.750000,0.058634
0.587500,78.250000,0.058634
0.587500,78.750000,0.058634
0.587500,79.250000,0.058634
0.587500,79.750000,0.058634
0.587500,80.250000,0.058634
0.587500,80.750000,0.058634
0.587500,81.250000,0.058634
0.587500,81.750000,0.058634
0.587500,82.250000,0.058634
0.587500,82.750000,0.058634
0.587500,83.250000,0.058634
0.587500,83.750000,0.058634
0.587500,84.250000,0.058634
0.587500,84.750000,0.058634
0.587500,85.250000,0.058634
0.587500,85.750000,0.058634
0.587500,86.250000,0.058634
0.587500,86.750000,0.058634
0.587500,87.250000,0.058634
0.587500,87.750000,0.058634
0.587500,88.250000,0.058634
0.587500,88.750000,0.058634
0.587500,89.250000,0.058634
0.587500,89.750000,0.058634
0.587500,90.250000,0.058634
0.587500,90.750000,0.058634
0.587500,91.250000,0.058634
0.587500,91.750000,0.058634
0.587500,92.250000,0.058634
0.587500,92.750000,0.058634
0.587500,93.250000,0.058634
0.587500,93.750000,0.058634
0.587500,94.250000,0.058634
0.587500,94.750000,0.058634
0.587500,95.250000,0.058634
0.587500,95.750000,0.058634
0.587500,96.250000,0.058634
0.587500,96.750000,0.058634
0.587500,97.250000,0.058634
0.587500,97.750000,0.058634
0.587500,98.250000,0.058634
0.587500,98.750000,0.058634
0.587500,99.250000,0.058634
0.587500,99.750000,0.058634
0.587500,100.250000,0.058634
0.587500,100.750000,0.058634
0.587500,101.250000,0.058634
0.587500,101.750000,0.058634
0.587500,102.250000,0.058634
0.587500,102.750000,0.058634
0.587500,103.250000,0.058634
0.587500,103.750000,0.058634
0.587500,104.250000,0.058634
0.587500,104.750000,0.058634
0.587500,105.250000,0.058634
0.587500,105.750000,0.058634
0.587500,106.250000,0.058634
0.587500,106.750000,0.058634
0.587500,107.250000,0.058634
